id,title,original_title,url,archive_url,date,people,generation,language,outlet,type,tags,summary,post_file,status,era_skin,imported_post_slug,imported_post_path,translation_file,title_zh,post_slug,source_name,source_url,imported_file,era,imported_date,year,imported,file_path,note,chinese_title,post_url,speaker,publication,file
PKMN-0031,专访宝可梦系列的“灵魂”增田顺一：历时三年五百人打造的全球同步奇迹——《Hobby Consolas》西班牙专访,"Entrevista con Junichi Masuda, el ""alma"" de Pokémon",https://www.hobbyconsolas.com/reportajes/entrevista-con-junichi-masuda-59058,https://web.archive.org/web/*/https://www.hobbyconsolas.com/reportajes/entrevista-con-junichi-masuda-59058,2013-11-06,增田顺一,Gen 6,ES,Hobby Consolas,Web Interview,增田顺一; 第六世代; XY; ES; Gen 6; Notion精选,"宝可梦主创访谈数据库收录项目：Entrevista con Junichi Masuda, el ""alma"" de Pokémon 宝可梦系列的灵魂，关注Gen 6开发幕后。",_posts/2013-11-06-interview-hobbyconsolas-xy-masuda.md,imported,,interview-hobbyconsolas-xy-masuda,_posts/2013-11-06-interview-hobbyconsolas-xy-masuda.md,,,,,,,,,,,,,,,,,
PKMN-0032,MeriStation 独家深度专访增田顺一与大森滋：“Nintendo Switch 就是未来”,"Entrevista Masuda y Ohmori, padres de Pokémon: ""Nintendo Switch es el futuro""",https://as.com/meristation/2016/12/12/reportajes/1481526000_160843.html,https://web.archive.org/web/*/https://as.com/meristation/2016/12/12/reportajes/1481526000_160843.html,2016-12-12,增田顺一; 大森滋,Gen 7,ES,MeriStation,Web Interview,增田顺一; 大森滋; 第七世代; 日月; ES; Gen 7; Notion精选,"宝可梦主创访谈数据库收录项目：Entrevista Masuda y Ohmori, padres de Pokémon: ""Nintendo Switch es el futuro""，关注Gen 7开发幕后。",_posts/2016-12-12-interview-meristation-sun-moon-switch-masuda-ohmori.md,imported,,interview-meristation-sun-moon-switch-masuda-ohmori,_posts/2016-12-12-interview-meristation-sun-moon-switch-masuda-ohmori.md,,,,,,,,,,,,,,,,,
PKMN-0033,Notion收录：Game Freak Illustration Video Series Tackles The Making Of HarmoKnight And Drill Dozer,Game Freak Illustration Video Series Tackles The Making Of HarmoKnight And Drill Dozer,https://www.siliconera.com/game-freak-illustration-video-series-tackles-the-making-of-harmoknight-and-drill-dozer/,https://web.archive.org/web/*/https://www.siliconera.com/game-freak-illustration-video-series-tackles-the-making-of-harmoknight-and-drill-dozer/,2010-01-01,杉森建; 海野隆雄; 吉田宏信,综合专题,JA,Notion Archive,Web Interview,杉森建; 海野隆雄; 吉田宏信; JP; 综合专题; JA; Notion精选,宝可梦主创访谈数据库收录项目：Game Freak Illustration Video Series Tackles The Making Of HarmoKnight And Drill Dozer，关注综合专题开发幕后。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0034,Notion收录：GAME FREAK STAFF 日记,GAME FREAK STAFF 日记,https://web.archive.org/web/20130705083744/http://www.gamefreak.co.jp/blog/staff/?cat=6,https://web.archive.org/web/20130705083744/http://www.gamefreak.co.jp/blog/staff/?cat=6,2010-01-01,增田顺一,Gen 4,JA,Notion Archive,Web Interview,增田顺一; 第五世代; BLOG; 第四世代; STAFF; JP; Gen 4; JA; Notion精选,宝可梦主创访谈数据库收录项目：GAME FREAK STAFF 日记，关注Gen 4开发幕后。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0035,Notion收录：GAME FREAK: ‘WE’RE TRYING TO CREATE SOMETHING MORE THAN POKÉMON’,GAME FREAK: ‘WE’RE TRYING TO CREATE SOMETHING MORE THAN POKÉMON’,https://www.videogameschronicle.com/features/interviews/game-freak-were-trying-to-create-something-more-than-pokemon/,https://web.archive.org/web/*/https://www.videogameschronicle.com/features/interviews/game-freak-were-trying-to-create-something-more-than-pokemon/,2010-01-01,尾上将之,Gen 8,JA,Notion Archive,Web Interview,尾上将之; JP; 第八世代; Gen 8; JA; Notion精选,宝可梦主创访谈数据库收录项目：GAME FREAK: ‘WE’RE TRYING TO CREATE SOMETHING MORE THAN POKÉMON’，关注Gen 8开发幕后。,_posts/2019-05-09-interview-vgc-gamefreak-gear-project.md,imported,,interview-vgc-gamefreak-gear-project,_posts/2019-05-09-interview-vgc-gamefreak-gear-project.md,_posts/2019-05-09-interview-vgc-gamefreak-gear-project.md,VGC 专访 GAME FREAK 尾上将之：GEAR PROJECT 机制与第一制作组的原创野心——追求超越宝可梦的冲击力,,,,,,,,,,,,,,,
PKMN-0036,CANUCH 建筑设计深度特写：揭秘 GAME FREAK 东京新总部——以“红·绿宝可梦世界与常青森林探索”为核心的生命力办公空间哲学,GF 新办公室 设计,https://canuch.com/projects/game-freak,https://web.archive.org/web/*/https://canuch.com/projects/game-freak,2020-07-01,Game Freak 开发团队,综合专题,JA,CANUCH Inc. Projects,Web Interview,JP; STAFF; 综合专题; JA; Notion精选,宝可梦主创访谈数据库收录项目：GF 新办公室 设计，关注综合专题开发幕后。,,imported,,interview-canuch-gamefreak-office-architecture,_posts/2020-07-01-interview-canuch-gamefreak-office-architecture.md,,,,,,,,,,,,,,,,,
PKMN-0037,Notion收录：GF如何设计宝可梦,GF如何设计宝可梦,https://www.resetera.com/threads/how-game-freak-designs-pokémon.105057/page-3,https://web.archive.org/web/*/https://www.resetera.com/threads/how-game-freak-designs-pokémon.105057/page-3,2010-01-01,增田顺一; 杉森建; 西野浩二,综合专题,EN,Notion Archive,Web Interview,帖子; 大杂烩; 杉森建; 西野浩二; 增田顺一; EN; 综合专题; Notion精选,宝可梦主创访谈数据库收录项目：GF如何设计宝可梦，关注综合专题开发幕后。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0038,GAME FREAK 早期官方访谈：创造宝可梦的人们（皮卡丘特别记者会全5回）,GF远古官网采访,https://web.archive.org/web/19971016215524/http://www.gamefreak.co.jp/POKEMON/INTER/INTER.HTM,https://web.archive.org/web/19971016215524/http://www.gamefreak.co.jp/POKEMON/INTER/INTER.HTM,1997-10-16,增田顺一; 杉森建; 森本茂树,第一世代,JA,GAME FREAK 官方网站,Web Interview,增田顺一; 第一世代; 杉森建; 田尻 智; 森本茂树; JP; 太田健程; Gen 1; JA; Notion精选,宝可梦主创访谈数据库收录项目：GF远古官网采访，关注Gen 1开发幕后。,_posts/1997-10-16-interview-gamefreak-official-red-green-staff.md,imported,,interview-gamefreak-official-red-green-staff,_posts/1997-10-16-interview-gamefreak-official-red-green-staff.md,_posts/1997-10-16-interview-gamefreak-official-red-green-staff.md,GAME FREAK 早期官网初代开发访谈：创造宝可梦的人们（皮卡丘特别记者会全5回）,,GAME FREAK 官方网站,https://web.archive.org/web/19971016215524/http://www.gamefreak.co.jp/POKEMON/INTER/INTER.HTM,,1996,,,,,,,,,,
PKMN-0039,Game Informer 深入 Game Freak 探秘：一只宝可梦究竟是如何被设计出来的？,Here's How Game Freak Designs Pokémon Creatures,https://www.gameinformer.com/b/features/archive/2017/08/10/heres-how-game-freak-designs-pokemon-creatures.aspx,https://web.archive.org/web/*/https://www.gameinformer.com/b/features/archive/2017/08/10/heres-how-game-freak-designs-pokemon-creatures.aspx,2017-08-10,增田顺一; 杉森建; 大森滋,Gen 1,EN,Game Informer,Web Interview,第一世代; 第七世代; 增田顺一; EN; Gen 1; Notion精选,宝可梦主创访谈数据库收录项目：GI GF如何设计宝可梦，关注Gen 1开发幕后。,_posts/2017-08-10-interview-game-informer-how-game-freak-designs-pokemon-creatures.md,imported,,interview-game-informer-how-game-freak-designs-pokemon-creatures,_posts/2017-08-10-interview-game-informer-how-game-freak-designs-pokemon-creatures.md,,,,,,,,,,,,,,,,,
PKMN-0040,GameSpot 独家深度专访：增田顺一谈《宝可梦 Let's Go！皮卡丘·Let's Go！伊布》如何为新世代重塑《宝可梦 黄》,How Let's Go Pikachu / Eevee Update Pokemon Yellow For A New Generation,https://www.gamespot.com/articles/how-lets-go-pikachu-eevee-update-pokemon-yellow-fo/1100-6462538/,https://web.archive.org/web/*/https://www.gamespot.com/articles/how-lets-go-pikachu-eevee-update-pokemon-yellow-fo/1100-6462538/,2018-10-17,增田顺一; 名花健作,Gen 7,EN,GameSpot,Web Interview,第八世代; 皮卡丘; 伊布; LGPE; EN; 增田顺一; Gen 7; Notion精选,宝可梦主创访谈数据库收录项目：GS LGPE采访，关注Gen 7开发幕后。,_posts/2018-10-17-interview-gamespot-lgpe-masuda.md,imported,,interview-gamespot-lgpe-masuda,_posts/2018-10-17-interview-gamespot-lgpe-masuda.md,,,,,,,,,,,,,,,,,
PKMN-0041,Helix Chamber 深度特写：解读田尻智自传漫画——初代胶囊怪兽草案、1992年内部人气投票与失落原案全考证,helixchamber 田尻 自传漫画 研究,https://helixchamber.com/2018/08/07/tajiri-manga/,https://web.archive.org/web/*/https://helixchamber.com/2018/08/07/tajiri-manga/,2018-08-07,Game Freak 开发团队,Gen 1,EN,Helix Chamber,Web Interview,第一世代; 田尻 智; 赤绿; EN; Gen 1; Notion精选,宝可梦主创访谈数据库收录项目：helixchamber 田尻 自传漫画 研究，关注Gen 1开发幕后。,,imported,,research-helixchamber-satoshi-tajiri-manga,_posts/2018-08-07-research-helixchamber-satoshi-tajiri-manga.md,,,,,,,,,,,,,,,,,
PKMN-0042,走入幕后对话 GAME FREAK 的宝可梦大师：《心金／魂银》十周年重塑·六位核心主创深度圆桌访谈,"Go Behind the Scenes with the Pokémon Masters at GAME FREAK, inc.!",https://web.archive.org/web/20120211023721/http://www.pokemon.com/us/pokemon-news/vg_hgss_interview-2010-03-31/,https://web.archive.org/web/20120211023721/http://www.pokemon.com/us/pokemon-news/vg_hgss_interview-2010-03-31/,2010-03-31,增田顺一; 森本茂树; 大森滋; 松岛贤二; 森彰人; 海野隆雄,Gen 4,EN,Pokemon.com Official,Web Interview,增田顺一; 大森滋; 森本茂树; 河内丸武史; 海野隆雄; 第四世代; HGSS; EN; Gen 4; Notion精选,宝可梦主创访谈数据库收录项目：HGSS 众 采访，关注Gen 4开发幕后。,,imported,,interview-pokemon-com-hgss-masuda-morimoto,_posts/2010-03-31-interview-pokemon-com-hgss-masuda-morimoto.md,,,,,,,,,,,,,,,,,
PKMN-0043,Game Informer 独家专访：心金·魂银 (HGSS) 开发团队 Game Freak 深度访谈（增田顺一、森本茂树、大森滋、海野隆雄与松岛贤二谈十周年重制哲学）,Interview With Team Behind The Pokémon Franchise: Game Freak (Game Informer 2010),https://www.gameinformer.com/b/features/archive/2010/03/19/game-freak-pokemon-interview.aspx,https://web.archive.org/web/*/https://www.gameinformer.com/b/features/archive/2010/03/19/game-freak-pokemon-interview.aspx,2010-03-19,森本茂树; 增田顺一; 海野隆雄; 大森滋; 松岛贤二; 森昭人,Gen 4,EN,Notion Archive,Web Interview,HGSS; 第四世代; 森本茂树; 大森滋; 增田顺一; 海野隆雄; EN; Gen 4; Notion精选,2010 年 3 月《宝可梦 心金·魂银》欧美发售之际，Game Informer 独家专访了 Game Freak 核心开发团队：总监森本茂树、制作人增田顺一、艺术总监海野隆雄、策划大森滋与松岛贤二、程序员森昭人。团队深度探讨了相隔十年重制《金·银》的动机、宝可步频器（Pokéwalker）的诞生灵感与陪伴感哲学、宝可全能竞技赛的玩法设计，以及如何面对越来越庞大的怪兽生态体系，在保证新手低门槛的同时满足硬核玩家的深度追求。,_posts/2010-03-19-interview-gameinformer-masuda-morimoto-hgss.md,imported,,,,,,,,https://www.gameinformer.com/b/features/archive/2010/03/19/game-freak-pokemon-interview.aspx,,,,,,,,,,,,
PKMN-0044,GAME FREAK 官方博客专栏：增田部长的觉醒力量（前篇·创刊特辑：第1回~第6回）——从下駄职人精神、破除程序定势到全世界共通的“童谣”哲学,HIDDEN POWER of MASUDA 增田部长的觉醒力量,https://www.gamefreak.co.jp/blog/dir_english/,https://web.archive.org/web/*/https://www.gamefreak.co.jp/blog/dir_english/,2010-01-01,增田顺一,综合专题,EN,Notion Archive,Web Interview,增田顺一; 觉醒力量; EN; BLOG; 综合专题; Notion精选,宝可梦主创访谈数据库收录项目：HIDDEN POWER of MASUDA 增田部长的觉醒力量，关注综合专题开发幕后。,,pending,,,,,,,,,_posts/2004-08-02-column-gamefreak-masuda-hidden-power-part1.md,,2026-09-14,,,,,,,,,
PKMN-0045,1UP.com 深度专访 Game Freak 主创：黑白御三家、莱希拉姆与捷克罗姆诞生秘辛,How Pokemon Get Made: Game Freak's designers discuss Black and White's main characters,https://web.archive.org/web/20130510123211/http://www.1up.com/news/how-pokemon-get-made,https://web.archive.org/web/20130510123211/http://www.1up.com/news/how-pokemon-get-made,2011-03-05,杉森建; 海野隆雄; 井部真那; 大村祐介,Gen 5,EN,1UP.com,Web Interview,杉森建; 第五世代; 黑白; EN; Gen 5; Notion精选,"宝可梦主创访谈数据库收录项目：How Pokemon Get Made
Game Freak's designers discuss Black and White's main characters.，关注Gen 5开发幕后。",,imported,,interview-1up-black-white-how-pokemon-get-made,_posts/2011-03-05-interview-1up-black-white-how-pokemon-get-made.md,,,,,,,,,,,,,,,,,
PKMN-0046,G4TV 专访增田顺一与河内丸武史：解析《宝可梦 白金》粒子物理、反转世界与骑拉帝纳,"Junichi Masuda & Takeshi Kawachimaru Talk 'Pokemon Platinum', Particle Physics, Bridges, And More!",https://web.archive.org/web/20130111213052/http://www.g4tv.com/thefeed/blog/post/694081/junichi-masuda-takeshi-kawachimaru-talk-pokemon-platinum-particle-physics-bridges-and-more/,https://web.archive.org/web/20130111213052/http://www.g4tv.com/thefeed/blog/post/694081/junichi-masuda-takeshi-kawachimaru-talk-pokemon-platinum-particle-physics-bridges-and-more/,2009-03-24,增田顺一; 河内丸武史,Gen 4,EN,G4TV,Web Interview,第四世代; 增田顺一; 河内丸武史; 白金; 黑白; EN; Gen 4; Notion精选,"宝可梦主创访谈数据库收录项目：Junichi Masuda & Takeshi Kawachimaru Talk 'Pokemon Platinum', Particle Physics, Bridges, And More!，关注Gen 4开发幕后。",,imported,,interview-g4tv-platinum-masuda-kawachimaru,_posts/2009-03-24-interview-g4tv-platinum-masuda-kawachimaru.md,,,,,,,,,,,,,,,,,
PKMN-0047,Eurogamer 专访增田顺一：详谈《Let's Go! 皮卡丘／伊布》机制革新、美录坦登场与交棒下一代,"Junichi Masuda on Pokémon Let's Go's difficulty, mechanics, and the series' future",https://www.eurogamer.net/articles/2018-10-12-junichi-masuda-on-pokemon-lets-gos-difficulty-meltans-reveal-and-the-future,https://web.archive.org/web/*/https://www.eurogamer.net/articles/2018-10-12-junichi-masuda-on-pokemon-lets-gos-difficulty-meltans-reveal-and-the-future,2018-10-12,增田顺一; 名花健策,Gen 7,EN,Eurogamer,Web Interview,增田顺一; 第八世代; LGPE; EN; Gen 7; Notion精选,"宝可梦主创访谈数据库收录项目：Junichi Masuda on Pokémon Let's Go's difficulty, mechanics, and the series' future，关注Gen 7开发幕后。",,imported,,interview-eurogamer-letsgo-masuda,_posts/2018-10-12-interview-eurogamer-letsgo-masuda.md,,,,,,,,,,,,,,,,,
PKMN-0048,任天堂官方杂志ONM专访杉森建：《宝可梦 X／Y》开发期间遭遇“画师瓶颈”与封面神兽诞生秘辛,Ken Sugimori got 'artist's block' during Pokemon X and Y development,http://web.archive.org/web/20131030135359/http://www.officialnintendomagazine.co.uk/55616/ken-sugimori-got-artists-block-during-pokemon-x-and-y-development/,http://web.archive.org/web/20131030135359/http://www.officialnintendomagazine.co.uk/55616/ken-sugimori-got-artists-block-during-pokemon-x-and-y-development/,2013-10-24,杉森建,Gen 6,EN,Official Nintendo Magazine,Web Interview,杉森建; 大村祐介; XY; 第六世代; EN; Gen 6; Notion精选,宝可梦主创访谈数据库收录项目：Ken Sugimori got 'artist's block' during Pokemon X and Y development，关注Gen 6开发幕后。,,imported,,interview-onm-xy-sugimori,_posts/2013-10-24-interview-onm-xy-sugimori.md,,,,,,,,,,,,,,,,,
PKMN-0049,Notion收录：MASUDA LINE BLOG,MASUDA LINE BLOG,https://lineblog.me/masudajunichi/archives/4368914.html,https://web.archive.org/web/*/https://lineblog.me/masudajunichi/archives/4368914.html,2010-01-01,增田顺一,综合专题,JA,Notion Archive,Web Interview,增田顺一; LINE; BLOG; JP; 综合专题; JA; Notion精选,宝可梦主创访谈数据库收录项目：MASUDA LINE BLOG，关注综合专题开发幕后。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0050,周刊 Fami通 独家专访：石原恒和 × 须崎春树谈《New 宝可梦随乐拍》时隔22年的生态摄像革命,石原社長＆須崎Dに聞く『New ポケモンスナップ』開発秘話。写真を撮ることがより手軽になった2021年、ゲームデザインはどう変わったのか？,https://www.famitsu.com/news/202104/30218824.html,https://web.archive.org/web/*/https://www.famitsu.com/news/202104/30218824.html,2021-04-30,石原恒和; 须崎春树,综合专题,JA,Notion Archive,Web Interview,石原恒和; SNAP; 須崎 春樹; JP; 综合专题; JA; Notion精选,1999 年 N64《宝可梦随乐拍》问世时，拍照还是胶卷相机的特权；而到了智能手机人手一部的 2021 年，如何重新定义‘摄影游戏’？The Pokémon Company 社长石原恒和与万代南梦宫总监须崎春树在《New 宝可梦随乐拍》发售之际向 Fami通 深度复盘：等待 22 年正是为了硬件技术足以无缝模拟数百只野生宝可梦不为人知的自然栖息生态。从轻快苹果引诱、点唱机音乐唤醒、到蓝蒂尔地区神秘的霓光现象，团队构建了一个即便没有人类注视依然在生生不息运转的奇迹世界。,_posts/2021-04-30-interview-famitsu-new-pokemon-snap-ishihara-suzaki.md,imported,,,,,,,,https://www.famitsu.com/news/202104/30218824.html,,,,,,,,,,,,
